"","essround","netuse","ppltrst","polintr","vote","prtvtes","lawobey","gndr","agea","edlves","pdjobev","dscrgrp","region","dscrage","dscrdk","dscrdsb","dscretn","dscrgnd","dscrlng","dscrna","dscrnap","dscrntn","dscroth","dscrrce","dscrref","dscrsex","discrimination"
"14022",2016,NA,7,3,1,NA,NA,1,58,NA,6,2,"ES61",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14023",2016,NA,8,3,2,NA,NA,2,50,NA,1,2,"ES61",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14024",2016,NA,2,4,1,NA,NA,1,61,NA,1,2,"ES61",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14025",2016,NA,2,2,2,NA,NA,1,46,NA,6,2,"ES61",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14026",2016,NA,5,3,1,NA,NA,1,39,NA,1,2,"ES61",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14027",2016,NA,3,2,1,NA,NA,1,64,NA,1,2,"ES61",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14028",2016,NA,7,4,1,NA,NA,2,83,NA,1,2,"ES61",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14029",2016,NA,3,3,1,NA,NA,2,29,NA,6,2,"ES61",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14030",2016,NA,1,4,2,NA,NA,1,57,NA,1,2,"ES61",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14031",2016,NA,6,3,2,NA,NA,1,49,NA,6,2,"ES61",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14032",2016,NA,6,2,1,NA,NA,1,23,NA,2,2,"ES61",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14033",2016,NA,6,3,1,NA,NA,1,37,NA,6,2,"ES61",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14034",2016,NA,0,3,1,NA,NA,2,82,NA,1,2,"ES52",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14035",2016,NA,5,4,2,NA,NA,1,61,NA,1,2,"ES52",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14036",2016,NA,1,4,2,NA,NA,1,46,NA,1,2,"ES52",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14037",2016,NA,4,1,1,NA,NA,2,38,NA,6,2,"ES52",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14038",2016,NA,7,4,1,NA,NA,1,47,NA,6,2,"ES52",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14039",2016,NA,5,3,3,NA,NA,2,52,NA,6,2,"ES52",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14040",2016,NA,4,4,2,NA,NA,2,40,NA,6,2,"ES52",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14041",2016,NA,8,3,3,NA,NA,1,46,NA,1,2,"ES52",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14042",2016,NA,8,3,2,NA,NA,1,53,NA,1,2,"ES52",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14043",2016,NA,9,1,1,NA,NA,1,62,NA,6,2,"ES52",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14044",2016,NA,3,3,1,NA,NA,1,48,NA,6,2,"ES52",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14045",2016,NA,5,4,1,NA,NA,2,77,NA,1,8,"ES52",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14046",2016,NA,7,2,1,NA,NA,2,61,NA,6,2,"ES52",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14047",2016,NA,6,2,3,NA,NA,1,19,NA,2,2,"ES52",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14048",2016,NA,5,3,3,NA,NA,1,45,NA,1,2,"ES52",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14049",2016,NA,5,3,1,NA,NA,1,42,NA,6,2,"ES52",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14050",2016,NA,7,4,2,NA,NA,1,20,NA,2,2,"ES52",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14051",2016,NA,5,3,3,NA,NA,1,37,NA,6,2,"ES42",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14052",2016,NA,3,4,1,NA,NA,2,35,NA,6,2,"ES42",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14053",2016,NA,6,2,1,NA,NA,1,22,NA,2,2,"ES42",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14054",2016,NA,6,3,3,NA,NA,1,17,NA,2,2,"ES42",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14055",2016,NA,3,4,1,NA,NA,2,39,NA,2,2,"ES42",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14056",2016,NA,0,4,2,NA,NA,1,24,NA,2,2,"ES42",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14057",2016,NA,3,4,1,NA,NA,2,81,NA,2,2,"ES42",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14058",2016,NA,5,1,1,NA,NA,1,83,NA,1,2,"ES42",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14059",2016,NA,10,3,1,NA,NA,1,57,NA,6,2,"ES42",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14060",2016,NA,8,3,1,NA,NA,1,31,NA,1,2,"ES42",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14061",2016,NA,7,4,3,NA,NA,2,18,NA,2,2,"ES42",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14062",2016,NA,2,3,1,NA,NA,1,78,NA,1,2,"ES42",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14063",2016,NA,3,3,1,NA,NA,1,28,NA,6,2,"ES42",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14064",2016,NA,7,3,1,NA,NA,1,51,NA,6,2,"ES42",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14065",2016,NA,9,4,1,NA,NA,2,69,NA,2,2,"ES42",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14066",2016,NA,5,4,1,NA,NA,1,41,NA,6,2,"ES42",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14067",2016,NA,5,2,1,NA,NA,2,69,NA,2,2,"ES42",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14068",2016,NA,6,3,1,NA,NA,2,43,NA,6,2,"ES42",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14069",2016,NA,8,4,1,NA,NA,2,63,NA,6,2,"ES42",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14070",2016,NA,0,4,2,NA,NA,1,42,NA,1,2,"ES42",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14071",2016,NA,2,4,1,NA,NA,2,38,NA,1,2,"ES42",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14072",2016,NA,5,3,1,NA,NA,2,47,NA,2,2,"ES42",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14073",2016,NA,3,4,1,NA,NA,2,57,NA,6,2,"ES42",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14074",2016,NA,2,4,1,NA,NA,1,70,NA,1,2,"ES42",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14075",2016,NA,9,3,1,NA,NA,1,66,NA,1,2,"ES42",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14076",2016,NA,8,4,2,NA,NA,1,29,NA,1,2,"ES61",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14077",2016,NA,8,2,1,NA,NA,1,48,NA,6,2,"ES61",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14078",2016,NA,5,4,1,NA,NA,2,82,NA,1,2,"ES61",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14079",2016,NA,6,3,1,NA,NA,2,22,NA,2,1,"ES61",0,0,0,0,1,0,0,0,0,0,0,0,0,"Género"
"14080",2016,NA,0,1,1,NA,NA,1,37,NA,6,2,"ES61",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14081",2016,NA,7,3,1,NA,NA,1,72,NA,1,2,"ES61",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14082",2016,NA,4,4,1,NA,NA,1,32,NA,6,2,"ES61",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14083",2016,NA,5,1,1,NA,NA,1,71,NA,1,2,"ES61",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14084",2016,NA,7,2,1,NA,NA,2,36,NA,1,2,"ES61",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14085",2016,NA,6,3,1,NA,NA,2,59,NA,1,2,"ES61",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14086",2016,NA,7,2,3,NA,NA,2,19,NA,2,2,"ES61",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14087",2016,NA,5,3,1,NA,NA,2,50,NA,1,2,"ES61",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14088",2016,NA,5,3,1,NA,NA,1,38,NA,6,2,"ES61",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14089",2016,NA,5,2,1,NA,NA,1,69,NA,1,2,"ES61",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14090",2016,NA,6,2,1,NA,NA,1,58,NA,6,2,"ES61",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14091",2016,NA,8,2,1,NA,NA,1,31,NA,1,1,"ES61",0,0,0,0,0,0,0,0,0,0,0,0,0,"No discriminado"
"14092",2016,NA,5,2,1,NA,NA,1,55,NA,6,2,"ES61",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14093",2016,NA,4,3,1,NA,NA,1,44,NA,6,2,"ES61",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14094",2016,NA,7,3,1,NA,NA,1,45,NA,1,2,"ES61",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14095",2016,NA,3,2,1,NA,NA,2,43,NA,1,2,"ES61",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14096",2016,NA,5,3,1,NA,NA,2,30,NA,6,2,"ES61",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14097",2016,NA,9,1,1,NA,NA,2,46,NA,1,2,"ES61",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14098",2016,NA,8,3,1,NA,NA,2,54,NA,1,2,"ES61",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14099",2016,NA,5,2,1,NA,NA,1,51,NA,6,2,"ES61",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14100",2016,NA,5,3,1,NA,NA,1,51,NA,6,2,"ES61",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14101",2016,NA,8,3,1,NA,NA,1,68,NA,1,2,"ES61",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14102",2016,NA,8,3,1,NA,NA,1,47,NA,6,2,"ES61",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14103",2016,NA,7,4,1,NA,NA,2,91,NA,1,2,"ES61",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14104",2016,NA,6,2,1,NA,NA,1,72,NA,1,2,"ES61",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14105",2016,NA,6,3,1,NA,NA,2,59,NA,2,2,"ES61",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14106",2016,NA,8,1,1,NA,NA,2,30,NA,6,2,"ES61",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14107",2016,NA,9,2,2,NA,NA,1,55,NA,6,2,"ES61",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14108",2016,NA,6,3,1,NA,NA,2,41,NA,6,2,"ES61",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14109",2016,NA,5,2,1,NA,NA,1,57,NA,6,2,"ES61",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14110",2016,NA,4,2,1,NA,NA,1,71,NA,1,2,"ES61",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14111",2016,NA,9,4,3,NA,NA,2,19,NA,2,2,"ES61",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14112",2016,NA,1,1,1,NA,NA,2,78,NA,1,2,"ES11",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14113",2016,NA,0,4,2,NA,NA,2,60,NA,6,2,"ES11",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14114",2016,NA,5,1,1,NA,NA,2,55,NA,6,1,"ES11",0,0,0,0,1,0,0,0,0,0,0,0,0,"Género"
"14115",2016,NA,5,2,1,NA,NA,1,55,NA,6,2,"ES11",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14116",2016,NA,4,1,1,NA,NA,2,46,NA,6,2,"ES11",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14117",2016,NA,2,4,1,NA,NA,2,75,NA,1,2,"ES11",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14118",2016,NA,4,3,2,NA,NA,1,45,NA,6,2,"ES11",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14119",2016,NA,6,3,1,NA,NA,1,55,NA,1,2,"ES11",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14120",2016,NA,5,4,2,NA,NA,1,66,NA,1,2,"ES11",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14121",2016,NA,8,4,2,NA,NA,1,50,NA,6,2,"ES11",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14122",2016,NA,10,3,3,NA,NA,2,29,NA,2,2,"ES11",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14123",2016,NA,7,3,1,NA,NA,1,50,NA,6,2,"ES11",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14124",2016,NA,6,3,1,NA,NA,2,46,NA,1,2,"ES11",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14125",2016,NA,7,2,1,NA,NA,2,53,NA,6,2,"ES11",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14126",2016,NA,7,2,1,NA,NA,2,70,NA,1,2,"ES11",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14127",2016,NA,8,2,1,NA,NA,2,28,NA,6,1,"ES11",0,0,0,0,1,1,0,0,0,0,0,0,0,"Lengua"
"14128",2016,NA,2,4,1,NA,NA,2,74,NA,6,2,"ES11",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14129",2016,NA,2,1,1,NA,NA,1,81,NA,1,2,"ES11",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14130",2016,NA,5,2,1,NA,NA,2,67,NA,6,2,"ES11",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14131",2016,NA,7,4,3,NA,NA,2,18,NA,2,2,"ES11",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14132",2016,NA,7,1,1,NA,NA,2,74,NA,1,1,"ES11",0,0,0,0,0,0,0,0,0,0,0,0,0,"No discriminado"
"14133",2016,NA,3,3,2,NA,NA,2,28,NA,6,2,"ES11",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14134",2016,NA,8,1,1,NA,NA,2,22,NA,1,1,"ES11",0,0,0,0,1,0,0,0,0,0,0,0,0,"Género"
"14135",2016,NA,3,1,2,NA,NA,1,34,NA,1,1,"ES11",0,0,1,0,0,0,0,0,0,1,0,0,1,"Sexualidad"
"14136",2016,NA,3,3,2,NA,NA,1,52,NA,6,2,"ES11",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14137",2016,NA,4,4,1,NA,NA,2,63,NA,1,2,"ES11",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14138",2016,NA,7,3,1,NA,NA,1,30,NA,6,2,"ES11",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14139",2016,NA,8,1,1,NA,NA,1,77,NA,1,2,"ES11",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14140",2016,NA,8,1,1,NA,NA,1,71,NA,1,2,"ES11",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14141",2016,NA,3,4,1,NA,NA,2,61,NA,6,2,"ES11",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14142",2016,NA,8,3,2,NA,NA,1,58,NA,1,2,"ES11",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14143",2016,NA,6,1,1,NA,NA,1,35,NA,6,2,"ES11",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14144",2016,NA,8,2,2,NA,NA,1,46,NA,6,2,"ES11",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14145",2016,NA,4,3,2,NA,NA,2,41,NA,6,2,"ES11",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14146",2016,NA,6,2,1,NA,NA,2,27,NA,6,2,"ES11",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14147",2016,NA,5,1,1,NA,NA,1,38,NA,1,2,"ES11",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14148",2016,NA,5,3,1,NA,NA,1,35,NA,6,2,"ES11",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14149",2016,NA,2,1,3,NA,NA,2,45,NA,6,2,"ES11",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14150",2016,NA,4,1,1,NA,NA,2,47,NA,1,1,"ES11",0,0,0,0,0,0,0,0,1,0,0,0,0,"Nacionalidad"
"14151",2016,NA,7,3,1,NA,NA,1,34,NA,6,2,"ES11",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14152",2016,NA,6,3,1,NA,NA,2,46,NA,6,2,"ES11",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14153",2016,NA,7,2,1,NA,NA,2,40,NA,1,2,"ES11",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14154",2016,NA,1,4,2,NA,NA,2,63,NA,1,2,"ES11",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14155",2016,NA,6,4,1,NA,NA,2,53,NA,6,2,"ES11",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14156",2016,NA,7,3,1,NA,NA,2,40,NA,1,2,"ES11",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14157",2016,NA,6,1,1,NA,NA,1,80,NA,1,2,"ES11",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14158",2016,NA,7,3,1,NA,NA,2,85,NA,1,2,"ES11",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14159",2016,NA,8,4,1,NA,NA,1,60,NA,6,2,"ES11",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14160",2016,NA,7,3,3,NA,NA,2,19,NA,2,2,"ES11",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14161",2016,NA,7,1,1,NA,NA,2,41,NA,6,2,"ES11",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14162",2016,NA,3,1,1,NA,NA,1,81,NA,6,1,"ES11",0,0,0,0,0,0,0,0,0,0,0,0,0,"No discriminado"
"14163",2016,NA,2,3,1,NA,NA,2,77,NA,1,2,"ES11",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14164",2016,NA,5,2,1,NA,NA,2,73,NA,1,2,"ES11",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14165",2016,NA,5,3,1,NA,NA,1,48,NA,6,2,"ES11",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14166",2016,NA,4,1,1,NA,NA,2,81,NA,2,2,"ES11",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14167",2016,NA,5,3,1,NA,NA,2,59,NA,6,2,"ES11",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14168",2016,NA,8,2,1,NA,NA,1,70,NA,1,2,"ES11",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14169",2016,NA,5,3,1,NA,NA,2,29,NA,6,2,"ES11",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14170",2016,NA,7,3,1,NA,NA,2,40,NA,6,2,"ES42",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14171",2016,NA,2,4,1,NA,NA,1,75,NA,1,2,"ES42",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14172",2016,NA,7,2,1,NA,NA,2,60,NA,2,2,"ES42",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14173",2016,NA,1,2,1,NA,NA,1,63,NA,1,2,"ES42",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14174",2016,NA,5,4,1,NA,NA,2,43,NA,1,2,"ES42",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14175",2016,NA,5,4,2,NA,NA,2,46,NA,6,2,"ES42",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14176",2016,NA,5,3,1,NA,NA,1,70,NA,1,2,"ES42",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14177",2016,NA,0,4,2,NA,NA,1,36,NA,6,2,"ES42",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14178",2016,NA,1,3,1,NA,NA,1,54,NA,6,2,"ES51",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14179",2016,NA,4,3,1,NA,NA,2,40,NA,6,2,"ES51",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14180",2016,NA,8,1,1,NA,NA,2,61,NA,6,2,"ES51",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14181",2016,NA,6,4,1,NA,NA,1,63,NA,6,2,"ES51",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14182",2016,NA,5,3,1,NA,NA,2,52,NA,6,2,"ES51",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14183",2016,NA,4,3,1,NA,NA,1,65,NA,1,2,"ES51",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14184",2016,NA,4,1,8,NA,NA,2,73,NA,1,1,"ES51",0,0,0,0,0,1,0,0,1,0,0,0,0,"Nacionalidad"
"14185",2016,NA,7,1,1,NA,NA,2,76,NA,1,2,"ES51",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14186",2016,NA,5,1,1,NA,NA,1,42,NA,6,1,"ES51",0,0,0,0,0,1,0,0,1,0,0,0,0,"Nacionalidad"
"14187",2016,NA,5,1,1,NA,NA,2,59,NA,1,2,"ES51",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14188",2016,NA,8,1,1,NA,NA,1,59,NA,6,2,"ES51",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14189",2016,NA,5,4,2,NA,NA,2,61,NA,1,2,"ES51",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14190",2016,NA,5,3,1,NA,NA,2,31,NA,1,2,"ES51",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14191",2016,NA,6,3,1,NA,NA,2,65,NA,1,2,"ES51",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14192",2016,NA,5,4,3,NA,NA,1,58,NA,6,2,"ES51",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14193",2016,NA,5,2,1,NA,NA,1,64,NA,6,2,"ES51",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14194",2016,NA,7,3,1,NA,NA,2,26,NA,6,1,"ES51",0,0,0,0,0,1,0,0,0,0,0,0,0,"Lengua"
"14195",2016,NA,8,4,1,NA,NA,2,95,NA,1,8,"ES51",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14196",2016,NA,7,1,1,NA,NA,1,49,NA,6,2,"ES51",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14197",2016,NA,5,1,1,NA,NA,1,51,NA,6,2,"ES51",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14198",2016,NA,6,3,1,NA,NA,1,54,NA,6,2,"ES51",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14199",2016,NA,8,4,1,NA,NA,1,34,NA,6,2,"ES51",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14200",2016,NA,7,3,3,NA,NA,2,31,NA,1,2,"ES51",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14201",2016,NA,5,1,1,NA,NA,1,57,NA,6,2,"ES51",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14202",2016,NA,3,1,2,NA,NA,1,26,NA,6,1,"ES51",0,0,0,0,0,0,0,0,0,1,0,0,0,"No discriminado"
"14203",2016,NA,5,3,3,NA,NA,2,31,NA,6,2,"ES51",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14204",2016,NA,2,2,1,NA,NA,1,66,NA,6,1,"ES51",0,0,0,0,0,0,0,0,0,1,0,0,0,"No discriminado"
"14205",2016,NA,8,4,3,NA,NA,2,44,NA,6,2,"ES51",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14206",2016,NA,2,3,1,NA,NA,1,36,NA,6,2,"ES51",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14207",2016,NA,3,3,3,NA,NA,2,20,NA,1,2,"ES51",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14208",2016,NA,7,4,1,NA,NA,2,85,NA,1,2,"ES51",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14209",2016,NA,6,4,1,NA,NA,2,89,NA,1,2,"ES51",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14210",2016,NA,8,2,3,NA,NA,2,38,NA,1,2,"ES51",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14211",2016,NA,0,3,1,NA,NA,2,25,NA,6,2,"ES61",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
"14212",2016,NA,7,4,1,NA,NA,2,44,NA,6,1,"ES61",1,0,0,0,1,0,0,0,0,1,0,0,0,"Género"
"14213",2016,NA,3,1,1,NA,NA,1,56,NA,1,2,"ES61",0,0,0,0,0,0,0,1,0,0,0,0,0,"No discriminado"
